industry,region,last_updated_at,date,value,delta,all_industries_value
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2013-07-01,629271,332.0,1786771.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2013-07-01,42663,44.0,111347.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2013-07-01,706661,3206.0,1914073.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2013-07-01,737096,3751.0,2060240.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2013-07-01,425951,2343.0,1373552.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2013-07-01,407207,2132.0,1179430.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2013-07-01,1503207,-3525.0,5699498.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2013-07-01,415029,3628.0,1160999.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2013-07-01,306121,-445.0,904261.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2013-10-01,43039,376.0,111909.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2013-10-01,713208,6547.0,1920574.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2013-10-01,742123,5027.0,2069396.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2013-10-01,428716,2765.0,1379134.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2013-10-01,416403,1374.0,1165176.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2013-10-01,682923,3322.0,1941757.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2013-10-01,407335,128.0,1178511.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2013-10-01,739525,4677.0,2021398.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2013-10-01,1518213,15006.0,5722513.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2013-10-01,938712,6985.0,2934935.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2013-10-01,352271,1518.0,975929.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2013-10-01,308297,2176.0,906226.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2013-10-01,635482,6211.0,1793001.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2014-01-01,352212,-59.0,974055.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2014-01-01,937971,-741.0,2933391.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2014-01-01,742637,514.0,2067845.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2014-01-01,638563,3081.0,1795094.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2014-01-01,682772,-151.0,1941093.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2014-01-01,742641,3116.0,2022088.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2014-01-01,429158,442.0,1377685.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2014-01-01,715021,1813.0,1922082.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2014-01-01,307990,-307.0,904930.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2014-01-01,43190,151.0,112309.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2014-01-01,407718,383.0,1177647.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2014-01-01,1521006,2793.0,5726285.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2014-01-01,418179,1776.0,1166109.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2014-04-01,717250,2229.0,1924986.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2014-04-01,744282,1645.0,2071378.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2014-04-01,430502,1344.0,1381913.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2014-04-01,43256,66.0,112484.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2014-04-01,407768,50.0,1179391.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2014-04-01,683457,685.0,1939557.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2014-04-01,418719,540.0,1168227.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2014-04-01,741997,-644.0,2020415.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2014-04-01,1518644,-2362.0,5730853.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2014-04-01,939445,1474.0,2933666.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2014-04-01,351916,-296.0,973137.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2014-04-01,306963,-1027.0,903975.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2014-04-01,636993,-1570.0,1793793.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2014-07-01,351534,-382.0,968891.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2014-07-01,639401,2408.0,1794414.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2014-07-01,308075,1112.0,902560.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2014-07-01,418601,-118.0,1166141.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2014-07-01,409517,1749.0,1177311.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2014-07-01,1519170,526.0,5729006.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2014-07-01,940847,1402.0,2929815.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2014-07-01,745812,1530.0,2066257.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2014-07-01,741264,-733.0,2014344.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2014-07-01,684461,1004.0,1935366.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2014-07-01,431399,897.0,1379690.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2014-07-01,43539,283.0,112566.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2014-07-01,720018,2768.0,1925767.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2014-10-01,351275,-259.0,968050.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2014-10-01,432248,849.0,1379493.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2014-10-01,720523,505.0,1929134.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2014-10-01,43755,216.0,112583.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2014-10-01,945420,4573.0,2939390.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2014-10-01,1524678,5508.0,5736480.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2014-10-01,409368,-149.0,1176127.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2014-10-01,685174,713.0,1931067.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2014-10-01,744741,3477.0,2017702.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2014-10-01,746109,297.0,2066539.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2014-10-01,419822,1221.0,1168104.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2014-10-01,642343,2942.0,1797598.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2014-10-01,308401,326.0,901782.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2015-01-01,642725,382.0,1796380.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2015-01-01,308396,-5.0,901387.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2015-01-01,351882,607.0,967441.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2015-01-01,744998,-1111.0,2064198.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2015-01-01,944360,-1060.0,2933607.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2015-01-01,1519561,-5117.0,5735241.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2015-01-01,409481,113.0,1174282.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2015-01-01,421327,1505.0,1169734.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2015-01-01,720345,-178.0,1929558.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2015-01-01,432388,140.0,1379732.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2015-01-01,43806,51.0,112649.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2015-01-01,744191,-550.0,2016682.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2015-01-01,683441,-1733.0,1925712.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2015-04-01,946476,2116.0,2940582.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2015-04-01,352268,386.0,968754.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2015-04-01,684156,715.0,1925784.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2015-04-01,744412,221.0,2017909.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2015-04-01,644250,1525.0,1803070.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2015-04-01,43961,155.0,113078.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2015-04-01,746118,1120.0,2069411.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2015-04-01,723373,3028.0,1936462.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2015-04-01,433777,1389.0,1384910.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2015-04-01,409948,467.0,1173237.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2015-04-01,1524851,5290.0,5751843.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2015-04-01,422600,1273.0,1173764.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2015-04-01,308419,23.0,902544.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2015-07-01,746517,399.0,2073942.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2015-07-01,723362,-11.0,1939261.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2015-07-01,43955,-6.0,113388.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2015-07-01,434454,677.0,1388374.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2015-07-01,744953,541.0,2021458.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2015-07-01,683355,-801.0,1926093.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2015-07-01,351910,-358.0,967495.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2015-07-01,308393,-26.0,901937.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2015-07-01,643008,-1242.0,1801783.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2015-07-01,948545,2069.0,2946612.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2015-07-01,421942,-658.0,1175609.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2015-07-01,408743,-1205.0,1171830.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2015-07-01,1524892,41.0,5756279.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2015-10-01,350828,-1082.0,967020.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2015-10-01,434520,66.0,1392398.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2015-10-01,726369,3007.0,1946433.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2015-10-01,44074,119.0,113422.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2015-10-01,948302,-243.0,2953011.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2015-10-01,408982,239.0,1172392.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2015-10-01,1525393,501.0,5762341.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2015-10-01,683163,-192.0,1924253.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2015-10-01,745085,132.0,2022814.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2015-10-01,746934,417.0,2075491.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2015-10-01,421058,-884.0,1177079.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2015-10-01,646011,3003.0,1809648.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2015-10-01,308242,-151.0,901802.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2016-01-01,683499,336.0,1925395.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2016-01-01,409137,155.0,1172428.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2016-01-01,744574,-511.0,2024098.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2016-01-01,421655,597.0,1182282.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2016-01-01,308468,226.0,903229.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2016-01-01,1529259,3866.0,5771716.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2016-01-01,43920,-154.0,113762.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2016-01-01,726305,-64.0,1951878.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2016-01-01,434953,433.0,1399357.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2016-01-01,646179,168.0,1816576.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2016-01-01,748942,2008.0,2079035.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2016-01-01,350115,-713.0,965528.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2016-01-01,948007,-295.0,2957813.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2016-04-01,44082,162.0,114423.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2016-04-01,728372,2067.0,1957901.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2016-04-01,436158,1205.0,1403875.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2016-04-01,308498,30.0,903319.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2016-04-01,422626,971.0,1185164.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2016-04-01,1530747,1488.0,5781364.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2016-04-01,744415,-159.0,2027466.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2016-04-01,683323,-176.0,1929362.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2016-04-01,408648,-489.0,1171716.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2016-04-01,749512,570.0,2084222.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2016-04-01,648916,2737.0,1823689.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2016-04-01,950291,2284.0,2965679.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2016-04-01,351460,1345.0,967340.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2016-07-01,352265,805.0,979364.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2016-07-01,650528,1612.0,1827038.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2016-07-01,308731,233.0,903207.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2016-07-01,421708,-918.0,1187742.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2016-07-01,409793,1145.0,1174641.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2016-07-01,1532672,1925.0,5796935.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2016-07-01,953365,3074.0,2980811.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2016-07-01,752626,3114.0,2088399.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2016-07-01,745277,862.0,2032573.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2016-07-01,684704,1381.0,1933231.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2016-07-01,437989,1831.0,1409586.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2016-07-01,732330,3958.0,1967797.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2016-07-01,44033,-49.0,114615.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2016-10-01,683332,-1372.0,1931148.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2016-10-01,409254,-539.0,1173843.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2016-10-01,421281,-427.0,1188723.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2016-10-01,745693,416.0,2034962.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2016-10-01,308436,-295.0,904947.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2016-10-01,1533300,628.0,5799002.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2016-10-01,438004,15.0,1413984.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2016-10-01,43595,-438.0,113944.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2016-10-01,734196,1866.0,1976065.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2016-10-01,651430,902.0,1828234.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2016-10-01,751913,-713.0,2092220.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2016-10-01,952661,-704.0,2978615.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2016-10-01,351261,-1004.0,968644.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2017-01-01,308382,-54.0,906587.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2017-01-01,409255,1.0,1174475.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2017-01-01,422019,738.0,1196292.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2017-01-01,1536444,3144.0,5827657.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2017-01-01,652563,1133.0,1836272.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2017-01-01,752902,989.0,2102266.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2017-01-01,746823,1130.0,2037667.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2017-01-01,684611,1279.0,1937522.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2017-01-01,351549,288.0,972482.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2017-01-01,439302,1298.0,1423547.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2017-01-01,43734,139.0,114978.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2017-01-01,736429,2233.0,1987000.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2017-01-01,955129,2468.0,2993503.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2017-04-01,685305,694.0,1944559.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2017-04-01,409379,124.0,1178653.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2017-04-01,422388,369.0,1202497.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2017-04-01,308662,280.0,909756.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2017-04-01,748778,1955.0,2044752.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2017-04-01,1540890,4446.0,5850348.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2017-04-01,736842,413.0,1996523.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2017-04-01,439173,-129.0,1431009.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2017-04-01,43950,216.0,115965.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2017-04-01,653387,824.0,1843943.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2017-04-01,753577,675.0,2111348.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2017-04-01,350982,-567.0,976105.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2017-04-01,955166,37.0,3011210.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2017-07-01,349867,-1115.0,978286.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2017-07-01,953151,-2015.0,3021327.0
Tertiaire non marchand (A5-OQ),Nouvelle-Aquitaine,19/09/2024 12:00,2017-07-01,750917,-2660.0,2110502.0
Tertiaire non marchand (A5-OQ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2017-07-01,650895,-2492.0,1845866.0
Tertiaire non marchand (A5-OQ),Grand Est,19/09/2024 12:00,2017-07-01,682490,-2815.0,1944886.0
Tertiaire non marchand (A5-OQ),Hauts-de-France,19/09/2024 12:00,2017-07-01,745292,-3486.0,2045462.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2017-07-01,437764,-1409.0,1437291.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2017-07-01,735835,-1007.0,1997648.0
Tertiaire non marchand (A5-OQ),Centre-Val de Loire,19/09/2024 12:00,2017-07-01,307768,-894.0,908941.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2017-07-01,43652,-298.0,115085.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2017-07-01,408110,-1269.0,1178574.0
Tertiaire non marchand (A5-OQ),Bretagne,19/09/2024 12:00,2017-07-01,420640,-1748.0,1202217.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2017-07-01,1534439,-6451.0,5843350.0
Tertiaire non marchand (A5-OQ),Bourgogne-Franche-Comté,19/09/2024 12:00,2017-10-01,349682,-185.0,978005.0
Tertiaire non marchand (A5-OQ),Pays de la Loire,19/09/2024 12:00,2017-10-01,438596,832.0,1447009.0
Tertiaire non marchand (A5-OQ),Occitanie,19/09/2024 12:00,2017-10-01,736002,167.0,2008243.0
Tertiaire non marchand (A5-OQ),Corse,19/09/2024 12:00,2017-10-01,43762,110.0,116007.0
Tertiaire non marchand (A5-OQ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2017-10-01,951872,-1279.0,3032959.0
Tertiaire non marchand (A5-OQ),Normandie,19/09/2024 12:00,2017-10-01,406848,-1262.0,1180194.0
Tertiaire non marchand (A5-OQ),Île-de-France,19/09/2024 12:00,2017-10-01,1535563,1124.0,5871224.0
